name,size,color,unit_price,barcode,product_code
Victory Fan,One Size,Red/Blue,15.5,888562485851,Z0A000166 : Z0A000166-O-RDBL
Victory Bandanas 2PK,One Size,Multi,18,888562485868,Z3A000240 : Z3A000240-O-MULT
Victory Flat Bill Snapback Hat - Black,One Size,Bold Black,35,888562485875,Z3A000241 : Z3A000241-O-BBLK
Victory Flat Bill Snapback Hat - Gold,One Size,Gold,35,888562485882,Z3A000242 : Z3A000242-O-GOLD
Victory Sweatband Set,One Size,Let's Go Indigo,23,888562485899,Z3A000243 : Z3A000243-O-LGIN
Victory Rubber Bracelets 8PK,One Size,Multi,23,888562485905,Z3A000244 : Z3A000244-O-MULT
Victory Plush High Socks - Cherry,One Size,Cherry,14.5,888562485912,Z3A000245 : Z3A000245-O-CHRY
Victory Plush High Socks,One Size,White/Blue,14.5,888562485929,Z3A000246 : Z3A000246-O-WHBL
Victory Belt Bag,One Size,Bold Black,35,888562485936,Z3A000247 : Z3A000247-O-BBLK
Victory Duffle Bag With Removable Shoulder Strap,One Size,Gold,65.5,888562485943,Z3A000248 : Z3A000248-O-GOLD
Victory Unisex Tees 12PK,One Size,Multi,25,888562485950,Z3A000249 : Z3A000249-O-MULT
Zumba Love Tees 12PK,One Size,Multi,25,888562476811,Z3A000215 : Z3A000215-O-MULT
